Mp,C_percent,N_percent,O_percent,DECC,Psi_e_A,piPC05,PCR,Vindex,SpMAD_A,WiA_D/Dt,SpMAD_B(p),MATS2m,MATS5m,MATS5p,MATS8p,MATS1i,MATS7i,GATS4m,GATS8m,GATS2p,GATS2i,GATS4i,GATS6i,SpMax2_Bh(p),SpMax2_Bh(i),SpMin1_Bh(p),SpMin3_Bh(i),P_VSA_p_3,P_VSA_i_2,P_VSA_s_3,P_VSA_s_6,P_VSA_ppp_D,P_VSA_ppp_cyc,Eta_D_epsiA,Eta_psi1,SpMaxA_AEA(dm),SM12_AEA(ri),SdssC,SaasC,mindssC,CATS2D_00_LL,SHED_AL,SHED_LL,Uc,TPSA_efficiency,LOGPcons,SAscore,QEDu,MACCSFP125,Actividad
0.7058,43.8596,12.2807,1.7544,2.2059,7.598,6.4904,1.6161,0.1357,1.3601,0.4935,1.602,0.0019,0.1566,0.2081,-0.0332,-0.2155,-0.1229,0.9857,1.0652,0.9747,1.2096,1.0344,1.1305,3.9412,4.077,2.1151,1.7168,166.5656,135.2879,65.0117,75.5015,36.0215,232.5334,0.158,0.5959,0.0919,4.3523,-0.2999,3.8941,-0.2999,10,11.5308,10.6051,4.8074,0.2463,2.8905,3.9257,0.3816,1,Act1
0.5972,29.2683,12.1951,7.3171,1.8,8.0167,4.8388,1.2096,0.3512,1.2236,0.8414,1.4023,0.1058,-0.1247,-0.1176,-0.0658,-0.2191,-0.1254,1.0362,1.0686,1.1382,1.3198,1.1661,0.8924,3.4531,3.72,2.0175,1.4384,65.6502,65.6502,20.2221,112.1542,78.4598,56.9344,0.1667,0.4918,0.1816,2.9707,-0.5809,1.0602,-0.5809,5,8.2692,7.1922,3.0,0.3515,1.3353,3.9643,0.6122,0,Act-1
0.7205,45.0,2.5,2.5,1.1157,7.5202,5.7777,1.41,0.2655,1.2826,0.4072,1.4864,0.0904,0.1817,0.1859,-0.0269,-0.1083,-0.3462,0.9651,1.1082,0.6429,0.7049,1.0134,1.1798,3.7505,3.8161,1.9802,1.543,188.8857,117.5175,57.1343,50.1485,0.0,126.2462,0.131,0.6439,0.1912,3.7311,0.8859,5.3771,0.8859,12,7.1819,6.8378,3.8074,0.1227,4.4928,3.6329,0.8178,1,Act1
0.6908,44.4444,4.4444,6.6667,1.2189,7.8953,6.1105,1.453,0.259,1.3092,0.5752,1.5567,0.0662,0.0763,-0.0251,-0.0183,-0.0381,-0.1207,1.0369,1.2051,0.8675,1.0676,1.0706,1.0564,3.8332,3.93,2.1261,1.5595,161.3095,122.1609,27.0715,134.7623,60.6941,111.999,0.1747,0.5692,0.131,3.7359,-0.1366,2.4644,-0.1366,13,8.5746,9.1026,4.2479,0.1927,3.7536,4.1469,0.7196,1,Act-1
0.7747,43.75,18.75,0.0,1.2287,7.8623,6.1164,1.543,0.2295,1.3272,0.4547,1.6076,0.0846,-0.0557,-0.1299,-0.2019,0.0854,-0.257,1.3749,1.3222,0.8813,0.835,1.0606,1.064,3.7546,3.9159,2.0086,1.3864,146.2633,82.7661,83.6943,98.2752,0.0,190.739,0.268,0.5635,0.1765,3.8359,0.0,2.3502,0.0,9,8.421,6.1288,4.4594,0.3569,3.4684,4.0954,0.4782,1,Act1
0.7802,45.7143,17.1429,2.8571,1.4112,7.64,6.3627,1.6153,0.1928,1.3526,0.4209,1.6327,0.0875,0.0092,-0.0649,-0.2407,0.1139,-0.1399,1.3357,1.672,0.8946,0.8504,0.9603,1.1309,3.9201,3.9844,1.9921,1.5169,156.291,92.7938,84.2457,92.8224,0.0,210.274,0.2422,0.5849,0.1582,4.3587,0.0,3.2602,0.0,10,9.7519,7.5004,4.7004,0.3713,3.6484,4.1125,0.3714,1,Act1
0.6732,40.4762,4.7619,0.0,1.075,7.3,5.001,1.2301,0.2631,1.3321,0.6197,1.5064,-0.0173,0.1604,0.1703,-0.0088,-0.1894,-0.2488,0.7571,0.7925,0.9111,1.0638,0.8697,1.0385,3.818,3.8507,2.0675,1.5177,129.1582,97.8805,46.779,0.0,0.0,121.7804,0.073,0.6726,0.1504,3.4399,0.0,2.8086,0.0,10,5.4507,6.5114,3.585,0.1212,3.5699,3.1509,0.8701,1,Act1
0.6714,44.186,6.9767,0.0,1.5702,7.4545,5.5924,1.4594,0.2075,1.308,0.6168,1.5252,0.0246,0.0407,0.0422,-0.1035,0.1061,0.0719,1.0399,1.1172,0.9263,1.0194,1.014,1.0755,3.87,3.9592,2.032,1.5529,125.4038,125.4038,22.896,16.663,34.6738,136.868,0.0906,0.6446,0.1303,3.6142,0.0,7.3159,0.0,15,8.3199,11.5503,4.1699,0.1397,3.702,4.6756,0.6466,1,Act1
0.653,41.1765,4.4118,8.8235,1.7852,7.9505,5.9744,1.3446,0.1912,1.2721,0.6081,1.5126,0.0758,-0.0801,-0.0055,-0.0422,-0.0529,-0.0556,0.9106,1.0153,0.9654,1.0706,0.9862,1.1754,3.8599,3.9839,2.1178,1.7661,160.6011,160.6011,46.7814,123.0365,18.0108,136.7143,0.162,0.5426,0.0986,3.9125,0.3354,1.5017,-0.6194,18,12.8952,13.757,4.2479,0.2249,4.0641,4.2745,0.3997,1,Act1
0.6972,41.6667,12.5,2.0833,2.0026,7.6071,5.9372,1.3917,0.1516,1.3441,0.4826,1.5537,0.1365,0.1489,0.1718,0.124,-0.2047,-0.0023,0.8432,0.8649,0.9247,1.1738,1.0168,1.1031,3.847,3.9819,2.0645,1.6384,142.3953,110.1758,58.189,58.5935,18.0108,176.6979,0.1575,0.589,0.148,3.7067,1.0859,3.4391,-0.1432,10,10.2228,8.9941,4.0,0.2395,3.513,3.6625,0.8105,1,Act-1
0.6551,40.0,8.8889,6.6667,1.7312,7.7533,5.7398,1.3266,0.1886,1.3459,0.5198,1.5349,0.014,-0.0367,0.0714,-0.1319,-0.1932,0.0768,1.1596,0.9623,1.0144,1.017,1.1048,1.0366,3.7326,3.9185,2.0837,1.6045,88.4506,88.4506,41.4982,113.6129,32.8972,142.4411,0.164,0.5421,0.1305,3.6788,-0.217,3.9706,-0.217,8,7.1595,7.0218,3.8074,0.2661,1.7732,3.6196,0.8461,1,Act1
0.6638,39.2157,3.9216,7.8431,2.085,7.6358,5.6124,1.2854,0.1733,1.3278,0.5562,1.506,0.091,-0.2171,-0.0926,-0.1309,-0.204,0.0595,1.4558,1.0831,0.9469,1.0511,1.0855,1.1057,3.7395,3.912,2.0193,1.524,125.8941,94.6164,79.5928,74.9301,0.0,147.1948,0.1488,0.563,0.1266,3.7071,-0.0656,4.8002,-0.0656,10,9.6359,11.5123,3.7004,0.2294,3.3784,3.7028,0.722,1,Act1
0.674,40.0,4.4444,8.8889,1.8144,7.7667,5.5977,1.293,0.1837,1.328,0.5173,1.5221,0.0727,-0.152,-0.0616,-0.3656,-0.1471,-0.0083,1.437,1.309,0.9605,1.0664,1.0653,1.0085,3.7371,3.9096,2.0155,1.524,106.1951,74.9174,68.7189,106.6136,42.6833,147.1948,0.1691,0.5532,0.1331,3.7071,-0.6883,4.666,-0.6883,9,8.9853,9.6759,3.7004,0.2778,2.8657,3.6924,0.8286,1,Act1
0.6765,38.6364,11.3636,0.0,1.8979,7.5652,5.377,1.2895,0.2069,1.2878,0.6504,1.4945,0.0719,-0.0242,-0.0041,-0.1201,-0.2052,0.0489,1.2206,1.1282,0.8876,1.1467,1.1645,0.9611,3.7892,3.9322,2.0621,1.6354,139.6565,94.4644,19.7343,94.8747,50.9079,108.3889,0.1191,0.6171,0.1557,3.6647,0.7362,3.9685,0.7362,8,8.1232,6.5427,3.8074,0.2733,2.5604,3.4356,0.7644,1,Act-1
0.7259,46.875,6.25,0.0,1.037,7.4907,5.3636,1.3494,0.2533,1.3357,0.4814,1.5628,0.016,-0.0748,0.0153,-0.1843,-0.0923,0.0721,1.1319,1.2534,0.956,1.1977,1.1013,0.8589,3.8325,3.9219,2.015,1.4354,144.1021,98.9101,13.6238,45.192,18.0108,115.4049,0.1143,0.6683,0.1975,3.4441,0.7983,3.6238,0.7983,11,4.6955,8.559,3.8074,0.2076,3.5042,3.433,0.7569,1,Act1
0.6558,37.6812,8.6957,2.8986,2.2286,7.6857,6.1538,1.4497,0.1741,1.2322,0.6345,1.4633,0.2212,0.1905,0.0315,0.0773,-0.0455,-0.0121,0.8344,1.0096,0.8485,0.9926,0.8545,0.9507,3.9646,4.0148,2.0651,1.6659,173.8964,142.6187,55.4691,101.2768,95.3679,164.0397,0.1224,0.5889,0.0946,4.0144,-0.238,3.9915,-0.238,15,11.4969,13.5918,4.4594,0.2751,4.0687,4.6067,0.2798,1,Act-1
0.7144,42.1053,5.2632,7.8947,1.5208,8.3067,5.8253,1.3339,0.2498,1.235,0.5373,1.5202,0.0742,0.0731,0.0026,-0.009,-0.0295,-0.0019,0.9942,0.8678,0.9131,1.0175,0.9885,1.0177,3.8526,3.9412,2.0937,1.6132,136.9932,92.0372,35.8307,123.5666,34.4157,101.2227,0.2474,0.5296,0.1814,3.913,-0.2174,0.8141,-0.2174,11,6.2608,8.9631,4.0,0.2268,3.2268,3.7355,0.8858,1,Act1
0.6918,42.1053,5.2632,7.8947,1.5388,8.2645,5.7386,1.3325,0.2359,1.2558,0.5607,1.5414,0.0831,0.0155,0.0083,-0.162,-0.0302,0.137,1.2878,0.6118,0.9945,1.0246,1.0298,0.8706,3.8394,3.9461,2.0938,1.6164,103.8202,98.0128,32.3301,84.418,34.4157,107.1983,0.2185,0.5305,0.1875,3.8692,-0.0759,1.7923,-0.0759,11,6.042,9.0051,4.0,0.2501,2.7074,3.5021,0.9138,1,Act1
0.7253,42.8571,5.7143,8.5714,1.5388,8.3563,5.7386,1.3325,0.2359,1.2558,0.5607,1.5458,0.0147,0.0452,0.0126,-0.0706,-0.03,0.1075,1.1302,0.9119,0.9632,1.0541,0.9153,0.8315,3.8265,3.9273,2.0914,1.6096,134.4587,89.5026,32.6451,123.5666,34.4157,107.5134,0.2689,0.5235,0.1875,3.8692,-0.0906,0.8078,-0.0906,10,5.9064,9.1206,4.0,0.2358,2.8818,3.3884,0.9003,1,Act1
0.711,40.4762,9.5238,7.1429,1.3169,8.143,6.1104,1.4495,0.25,1.2596,0.5476,1.5093,0.0198,0.0389,0.0854,0.1227,-0.0968,-0.0748,0.7079,0.9009,0.6702,1.0052,1.1395,1.3666,3.8549,3.915,2.0664,1.4255,177.9838,138.8352,37.9611,149.9413,81.3192,93.8723,0.2542,0.5446,0.1393,3.9003,-0.6795,0.733,-0.6795,7,8.3598,7.2396,4.1699,0.1932,3.234,4.0143,0.4759,1,Act1
0.6907,41.1765,11.7647,1.9608,1.8145,7.5977,5.9425,1.3947,0.1576,1.3238,0.4775,1.5343,0.1608,0.0836,0.1362,0.0215,-0.1988,-0.0212,0.7923,1.2122,0.909,1.1537,0.9858,0.9933,3.8564,3.9927,2.0305,1.5997,149.1148,116.8953,56.5121,58.5935,18.0108,171.8967,0.1479,0.5927,0.1435,3.7443,1.0887,3.418,-0.1431,11,10.7453,11.8057,4.0,0.2312,3.7472,4.1237,0.791,1,Act1
0.6817,46.0,6.0,2.0,2.1948,7.5679,5.7923,1.4391,0.1532,1.3558,0.6504,1.5932,-0.069,0.0901,0.0283,0.0854,0.0018,0.0583,1.0676,0.9342,1.078,1.1006,1.0454,1.0594,3.8899,3.9874,2.0729,1.6631,145.9615,145.9615,34.5973,40.5667,36.0215,154.7722,0.1113,0.6246,0.1352,3.6926,0.0,5.8687,0.0,16,11.8146,12.4852,4.2479,0.1706,4.1702,3.8514,0.6988,1,Act1
0.7359,44.2308,15.3846,3.8462,2.2073,7.7794,6.4056,1.5068,0.1458,1.3225,0.536,1.5877,0.0891,-0.0487,0.0836,0.0135,-0.0499,0.1112,1.018,0.7909,0.9317,1.0721,1.0714,0.989,3.9367,4.0584,2.0209,1.8101,197.8745,127.4482,65.0433,140.8205,70.6953,256.3967,0.2312,0.5603,0.0948,4.4023,0.9463,1.603,-0.3524,12,10.2245,13.8114,4.858,0.3195,3.9842,4.8073,0.2476,1,Act1
0.6985,41.6667,6.6667,1.6667,2.0957,7.4948,5.864,1.3602,0.1528,1.3475,0.5487,1.5365,0.029,-0.1797,-0.1407,0.1147,-0.1163,-0.1214,1.16,0.7755,1.0122,1.0906,0.9604,1.0445,3.8535,3.9696,2.065,1.7974,168.6397,105.1425,105.6419,75.5015,0.0,175.4715,0.1162,0.6364,0.1233,3.942,0.2216,7.7118,0.2216,16,12.3131,15.0609,4.2479,0.2421,5.0205,4.3048,0.4215,1,Act1
0.6433,39.6825,6.3492,3.1746,1.8438,7.6406,6.1376,1.4199,0.1821,1.3125,0.5622,1.4958,0.0234,-0.0077,-0.0672,-0.1391,-0.2317,0.1284,1.0391,1.1539,0.8567,1.0083,0.935,1.031,3.8423,3.9769,2.147,1.6477,148.874,148.874,42.4727,53.7454,18.0108,134.6187,0.1284,0.5649,0.0951,3.6761,0.0,3.8192,0.0,11,10.5832,10.657,4.1699,0.1137,3.8077,4.0286,0.6155,1,Act1
0.6457,39.0244,7.3171,7.3171,1.2645,7.8409,5.9105,1.3506,0.2619,1.2984,0.4925,1.5105,0.0773,0.1209,0.0721,-0.1557,-0.3369,-0.2513,0.9616,1.4553,0.72,0.9474,1.1841,0.9416,3.6214,3.8806,2.1404,1.3994,83.0292,83.0292,26.2736,95.6137,42.6833,79.5926,0.1581,0.5397,0.1534,3.3751,-0.4284,1.4331,-0.4284,5,5.5761,3.5961,3.7004,0.2187,1.5845,3.6089,0.8457,1,Act1
0.7978,51.3514,8.1081,2.7027,1.7449,8.2044,6.1117,1.4452,0.1983,1.2901,0.4903,1.5763,0.0042,-0.0111,-0.258,0.3985,-0.0005,0.0254,1.1743,0.5082,0.8291,0.9447,0.9536,0.7688,3.8511,3.9146,2.0472,1.6904,236.6938,126.177,73.968,166.811,0.0,162.6273,0.3168,0.5452,0.149,3.8941,0.593,-0.1323,-0.4983,13,6.5431,10.4484,4.1699,0.1663,5.6407,4.2414,0.6647,1,Act1
0.6512,41.5094,3.7736,5.6604,1.7174,7.6543,5.9649,1.421,0.1952,1.2932,0.6377,1.5084,0.0796,-0.2117,-0.1116,0.0902,-0.1706,-0.0493,1.1507,0.7889,0.9508,1.063,1.339,1.0105,3.8643,3.9667,2.0305,1.619,141.5327,141.5327,39.6759,47.1447,18.0108,98.8554,0.122,0.5818,0.1245,3.9123,-0.0651,3.2608,-0.0651,13,10.3913,13.604,4.1699,0.1432,3.7898,3.5856,0.6901,1,Act1
0.6676,44.8276,1.7241,6.8966,2.0645,7.7849,5.8935,1.4257,0.1824,1.3022,0.7024,1.5446,0.0157,-0.171,-0.0977,0.0438,-0.0434,-0.1043,1.1019,0.9084,1.0284,1.0526,1.1479,0.9861,3.8592,3.9544,2.054,1.8118,178.2577,178.2577,46.8923,72.2896,18.0108,136.9441,0.1342,0.5854,0.1092,3.9123,-0.3132,4.0217,-0.2096,19,13.1338,15.204,4.3923,0.1548,4.5354,3.7228,0.551,1,Act1
0.6408,38.5965,7.0175,5.2632,1.7384,7.7586,6.0895,1.4343,0.223,1.2833,0.5993,1.5119,0.0962,0.1263,0.0463,-0.1617,-0.2073,-0.074,1.0945,1.127,0.9936,1.1726,1.2912,0.8502,3.8333,3.9317,2.1063,1.6439,126.161,126.161,33.3517,78.5323,0.0,102.8203,0.1322,0.562,0.122,3.8154,0.0,2.9579,0.0,12,11.1805,11.3585,4.2479,0.1919,4.3929,3.8089,0.4611,1,Act1
0.7353,46.0,6.0,6.0,1.948,7.922,6.0694,1.5471,0.1742,1.2905,0.6228,1.6132,0.0273,0.049,0.1189,-0.014,-0.032,0.0107,1.0512,0.8583,1.0295,1.1022,1.0717,1.0483,3.9378,3.9888,2.0619,1.8647,198.577,161.4918,53.104,86.2434,34.4157,196.0252,0.1861,0.5972,0.1378,3.9769,-0.448,3.6182,-0.448,18,10.7195,15.0707,4.7549,0.2775,4.5701,3.7814,0.4088,1,Act1
0.7111,50.9434,7.5472,0.0,1.9031,8.0074,6.4918,1.6483,0.1539,1.3283,0.5168,1.6185,0.0293,-0.0163,0.1294,-0.0622,-0.0465,-0.0543,0.9931,1.1052,0.9244,0.7368,1.1278,0.8886,3.923,4.0085,2.1412,1.8569,185.9283,185.9283,27.4065,95.2369,18.0108,226.4197,0.2052,0.5552,0.1176,4.0523,0.0,2.7792,0.0,20,11.624,13.0434,4.9069,0.1111,6.2597,4.054,0.3239,1,Act1
0.7146,50.9434,7.5472,0.0,1.8148,7.5,6.4393,1.649,0.153,1.3592,0.51,1.6293,-0.0044,-0.0336,0.1256,-0.0589,-0.0698,-0.0985,1.0766,1.0783,0.9368,0.9992,1.2018,0.9437,3.9231,4.0082,2.1409,1.8616,186.994,186.994,27.4065,50.3566,18.0108,226.4197,0.1183,0.6481,0.0912,3.8981,0.0,7.2675,0.0,21,11.4947,13.1153,4.9069,0.126,5.6828,3.9893,0.3848,1,Act1
0.7017,49.1525,6.7797,0.0,1.8806,7.4798,6.4746,1.6492,0.1532,1.3505,0.5139,1.6117,0.0293,-0.0619,-0.03,-0.1087,-0.0666,-0.1145,1.0172,1.178,0.9408,1.0006,1.1439,0.8316,3.9238,4.0084,2.1429,1.8823,195.8192,195.8192,27.4065,50.3566,18.0108,226.4197,0.1058,0.6518,0.0879,3.9526,0.0,7.4152,0.0,23,11.5671,13.5727,4.9069,0.1177,6.3217,4.001,0.3247,1,Act1
0.721,52.0,8.0,0.0,1.8148,7.6935,6.4393,1.649,0.153,1.3592,0.51,1.6413,-0.0607,-0.0192,0.0687,0.0104,-0.0599,-0.1127,1.0657,1.155,0.9852,0.9833,1.0264,0.8813,3.9221,4.0081,2.1389,1.8326,184.1043,184.1043,33.342,65.3167,18.0108,232.3552,0.1564,0.6097,0.0927,3.8981,0.0,4.4079,0.0,19,11.6681,13.0994,4.9069,0.1247,5.5887,3.8998,0.393,1,Act1
0.6847,42.3077,5.7692,9.6154,2.0554,8.5735,5.9825,1.4834,0.2082,1.2325,0.6407,1.5487,0.2354,-0.1798,-0.0121,-0.0726,-0.06,0.0262,0.8421,0.7983,1.1161,0.8809,0.8884,0.7844,3.8713,3.9813,2.0584,1.7995,157.0574,151.0114,32.6805,167.2686,36.0215,138.8454,0.289,0.4795,0.1597,3.9938,-1.3976,-0.6919,-0.8305,12,12.6653,12.6589,4.5236,0.2489,3.439,3.7796,0.487,1,Act1
0.6847,42.3077,5.7692,9.6154,2.0554,8.5735,5.9825,1.4834,0.2082,1.2325,0.6407,1.5488,0.2415,-0.185,-0.0354,-0.067,-0.06,0.0449,0.8502,0.8241,1.1257,0.8689,0.9151,0.7854,3.8678,3.9799,2.0579,1.8006,157.0574,151.0114,32.2517,167.2686,36.0215,138.8454,0.289,0.4795,0.1597,3.9938,-1.4323,-0.9112,-0.8305,13,12.3952,12.7076,4.5236,0.2489,3.8894,3.7736,0.487,1,Act1
0.6848,45.7627,8.4746,0.0,1.9063,7.4635,6.2589,1.5233,0.152,1.3457,0.5298,1.5715,0.0333,-0.0959,-0.0553,-0.1576,-0.0827,-0.2145,1.0162,1.2174,0.917,0.9963,1.055,0.8862,3.913,4.0026,2.0762,1.719,163.3509,163.3509,32.8432,50.3566,36.0215,211.9621,0.1054,0.6352,0.0929,3.8895,0.0,9.8612,0.0,19,11.6533,13.6511,4.6439,0.1488,4.9185,4.2036,0.4532,1,Act1
0.7098,50.0,7.4074,1.8519,1.8516,7.5469,6.4571,1.6495,0.1528,1.3689,0.5116,1.6357,-0.0296,-0.0407,-0.0006,-0.0448,-0.102,-0.1254,1.0676,1.1678,0.8994,0.9753,1.1364,0.8665,3.922,4.0078,2.139,1.8386,191.1097,191.1097,29.4644,61.3565,18.0108,228.4776,0.1354,0.6231,0.0894,3.916,0.0,6.4676,0.0,19,12.3789,13.0994,4.9069,0.1432,5.2421,3.8668,0.3791,1,Act1
0.7145,38.3333,11.6667,3.3333,2.7353,7.729,5.6832,1.3812,0.1419,1.3,0.6948,1.557,0.0087,-0.0685,-0.0065,-0.0119,-0.1696,-0.1832,0.7124,1.4147,0.7266,1.016,0.8989,0.9964,3.9085,3.9103,2.0347,1.5989,142.5971,111.3194,69.0431,83.8609,72.043,163.5661,0.1576,0.6195,0.0997,3.697,-0.1156,4.2937,-0.0711,11,10.7284,14.0809,4.3219,0.2359,3.8855,3.7349,0.2623,1,Act1
0.6968,49.0196,3.9216,3.9216,1.7004,7.6667,6.3652,1.5239,0.1769,1.3472,0.5115,1.6082,-0.014,-0.0826,-0.0725,-0.084,0.0519,-0.0562,0.8988,1.0361,0.9894,0.9915,1.0065,1.016,3.9002,3.9978,2.0753,1.7055,137.8308,137.8308,34.4497,84.6138,59.4689,170.492,0.1264,0.6171,0.11,4.0375,-0.8422,5.6882,-0.8422,21,10.6072,11.5278,4.585,0.1725,5.2305,4.1917,0.4796,1,Act1
0.6961,48.3871,6.4516,0.0,1.9965,7.4706,6.5003,1.647,0.1495,1.3334,0.5262,1.5871,0.0847,-0.0165,0.0073,-0.1119,-0.065,-0.1411,1.0412,1.1696,0.9286,1.0143,1.1653,0.8337,3.9291,4.0159,2.143,1.8825,198.3538,198.3538,30.1633,50.3566,18.0108,220.129,0.1005,0.6535,0.0856,3.9526,0.0,8.454,0.0,24,11.6731,14.8652,4.9069,0.114,6.583,4.2035,0.3099,1,Act1
0.6771,43.3962,11.3208,0.0,1.9001,7.5345,6.0519,1.5385,0.1693,1.3171,0.6097,1.5563,0.1066,-0.0778,-0.1082,-0.0684,-0.024,-0.1464,1.0805,1.1025,0.951,1.0625,1.0048,0.7671,3.8779,4.0154,2.0792,1.702,151.6884,151.6884,22.2606,66.7746,18.0108,191.6583,0.1209,0.6123,0.1008,3.9029,0.0,7.12,0.0,16,11.9866,10.637,4.585,0.1782,4.8347,3.993,0.5182,1,Act1
0.7697,45.8333,12.5,4.1667,1.0311,8.0719,5.4902,1.3826,0.3502,1.2807,0.5964,1.5703,0.0919,-0.1837,-0.2212,-0.3526,-0.1661,-0.3001,1.2078,1.8357,0.6347,0.9347,0.9242,1.0693,3.5971,3.7813,1.9507,1.2057,154.7077,76.4104,22.9835,135.6495,18.0108,77.7051,0.2836,0.5553,0.2263,3.832,0.0,2.0575,0.0,6,6.2163,3.7044,3.7004,0.2307,3.096,3.7421,0.9299,1,Act1
0.6456,36.9863,5.4795,6.8493,1.9591,7.9212,5.7746,1.2426,0.1776,1.2497,0.6749,1.4658,0.041,-0.0331,-0.0699,-0.068,-0.1417,0.1303,1.004,0.876,1.0291,1.1451,0.9372,1.1099,3.8485,3.9498,2.0603,1.8171,155.0426,149.2351,39.1081,138.4999,50.9079,110.4432,0.1399,0.557,0.1099,4.0165,-0.664,2.6919,-0.4341,16,13.3501,12.1848,4.0875,0.2467,1.5099,4.4949,0.4955,1,Act1
0.6983,44.898,4.0816,6.1224,2.0667,8.1861,5.9071,1.3785,0.2202,1.2583,0.6455,1.5177,0.0669,-0.0382,0.06,-0.1794,-0.0875,-0.0601,0.8752,1.5135,0.7601,0.9286,0.8667,0.8917,3.8404,3.9462,2.0645,1.7256,193.9471,193.9471,55.6125,91.21,18.0108,115.7735,0.2155,0.5571,0.121,3.8831,0.3027,0.5622,-0.3873,13,8.331,11.1358,4.0875,0.1264,4.0025,4.1769,0.7291,1,Act1
0.6751,42.1053,7.8947,5.2632,2.1033,7.9949,6.5497,1.4583,0.1357,1.2873,0.5287,1.5178,0.0977,0.158,0.2605,-0.0502,0.003,-0.1426,0.9356,0.9442,0.8692,1.0505,0.9359,0.8973,3.89,4.0514,2.0914,1.8199,199.0651,159.9164,57.4086,256.111,136.2746,171.2061,0.1829,0.5447,0.0789,4.0339,-1.1081,4.788,-0.6576,19,14.6472,14.9221,4.7004,0.2368,3.8867,4.829,0.2174,1,Act1
0.6938,47.9452,6.8493,2.7397,2.3556,7.9981,6.8463,1.6052,0.1293,1.3286,0.4728,1.5969,0.0998,0.037,-0.0382,-0.1788,-0.1293,0.1888,1.0413,0.9121,0.8643,0.8199,0.8845,1.1741,3.9542,4.0564,2.1819,1.8885,208.6842,208.6842,50.8134,128.7413,0.0,227.8043,0.1944,0.5478,0.0877,4.3471,-0.4736,2.0839,-0.458,21,16.0399,16.0916,5.0,0.1174,5.7204,4.007,0.2127,1,Act1
0.7188,42.8571,6.1224,8.1633,2.2489,7.9361,6.1296,1.5268,0.1595,1.2953,0.632,1.5941,0.0638,0.04,0.1428,0.0631,-0.0423,0.0739,1.1794,0.8573,0.932,1.0485,1.1703,0.8975,3.9806,4.0015,2.0519,1.8707,170.4398,133.3546,49.5106,114.7817,77.0991,168.4291,0.2,0.5698,0.142,4.3883,0.0,2.3255,0.0,13,12.413,13.8476,4.6439,0.3106,3.8044,3.4543,0.3706,1,Act1
0.6946,42.5532,2.1277,0.0,1.2628,6.942,5.6772,1.3307,0.0,1.2828,0.3396,1.4563,0.01,-0.0386,-0.0485,-0.1092,0.0006,-0.2245,0.793,0.7853,0.8145,0.9095,0.9255,1.0511,3.7158,3.9046,2.0927,1.7444,182.1817,105.494,53.5072,0.0,0.0,129.9069,0.083,0.6846,0.1845,3.5799,0.0,5.9904,0.0,17,6.2741,7.1505,3.7004,0.0825,5.4368,3.9066,0.6121,1,Act1
0.6694,37.7778,8.8889,6.6667,1.888,7.94,5.6175,1.3117,0.2109,1.2692,0.67,1.5036,0.0685,0.0629,-0.0033,0.1133,0.0264,-0.1385,1.0898,0.8277,0.8231,0.8843,1.1011,1.1574,3.7617,3.8728,2.038,1.5781,114.986,83.7083,67.6047,127.0841,83.8051,118.024,0.174,0.5508,0.1326,3.6417,-1.3225,3.6413,-0.729,8,7.6006,4.5176,3.8074,0.3854,1.318,3.8042,0.693,1,Act-1
0.6805,44.186,9.3023,4.6512,1.8496,7.7267,6.1252,1.4541,0.1907,1.3182,0.5294,1.5687,0.0958,-0.1302,-0.0395,0.0695,0.0163,-0.0483,1.118,1.058,0.9459,1.1084,1.0932,0.8712,3.806,3.9143,2.0677,1.6688,114.2687,114.2687,28.2267,69.5934,34.6738,162.6827,0.1605,0.5703,0.1299,3.7741,0.8498,3.6059,-0.0411,12,9.1569,9.6625,4.2479,0.2373,2.7636,4.5764,0.7707,1,Act1
0.6758,35.5556,17.7778,4.4444,1.8189,7.9074,5.7131,1.303,0.1895,1.3213,0.5414,1.5409,0.1099,0.1097,0.0102,-0.156,-0.206,-0.1164,0.9815,1.3023,0.9802,1.2614,0.9963,1.1115,3.687,3.9098,2.0236,1.5159,99.2899,67.0704,62.2426,133.4211,68.9187,166.8505,0.2071,0.5314,0.1577,3.6876,1.2389,1.2014,-0.3085,4,5.8068,6.0,3.585,0.4108,-0.1677,3.9911,0.482,0,Act-1
0.7059,47.619,9.5238,9.5238,1.9821,8.0714,6.2692,1.5425,0.1752,1.3005,0.5786,1.6239,0.0832,-0.0177,0.208,-0.0133,-0.0089,-0.0873,1.1248,0.8725,0.9947,1.1139,0.9385,1.0092,3.8882,4.0236,2.1043,1.8033,134.5052,134.5052,31.7752,118.9702,18.0108,164.0538,0.2342,0.533,0.1229,4.1594,-0.4459,2.2839,-0.4459,12,11.2497,12.653,4.7004,0.3041,3.681,4.0243,0.4417,1,Act1
0.7035,44.2308,7.6923,7.6923,1.5508,7.8464,6.3917,1.5503,0.1718,1.2983,0.4914,1.5624,0.0957,0.146,0.1605,0.0486,-0.1464,0.1362,1.0529,0.9656,0.8956,1.0315,1.2007,1.1906,3.9442,4.0072,2.1359,1.8297,154.9802,149.1727,36.7598,99.8838,34.4157,187.0931,0.1956,0.5585,0.1302,4.4224,0.0,4.41,0.0,14,11.3289,9.1213,4.7004,0.2471,4.35,4.0126,0.4363,1,Act1
